id,name,description,media_url,image_name,longitude,latitude,category
2801,Clunes Town Hall,community venue,,,143.7856289,-37.2946891,VIC
2802,Clunes Uniting Church,place of worship,,,143.7856198,-37.2956992,VIC
2803,Clunes War Memorial,landmark,,,143.7874707,-37.2938213,VIC
2804,Clyde Primary School,education centre,,,145.3263845,-38.1323232,VIC
2805,Clyde Public Hall,community venue,,,145.3295088,-38.1317847,VIC
2806,Clydesdale Public Hall Reserve,community venue,,,144.0871277,-37.1758382,VIC
2807,Clydesdale War Memorial,landmark,,,144.0874096,-37.1757651,VIC
2808,Cmts Site Blake St Nathalia,landmark,,,145.2046291,-36.0603172,VIC
2809,Coal Miner Memorial,landmark,,,145.8216964,-38.4302378,VIC
2810,Coatesville Primary School,education centre,,,145.0732354,-37.920338,VIC
2811,Coatsville Unitng Church,place of worship,,,145.0764037,-37.9087713,VIC
2812,Cobains Primary School,education centre,,,147.1322793,-38.0747937,VIC
2813,Cobains Public Hall,community venue,,,147.13139,-38.0747869,VIC
2814,Cobargo Pool,sport facility,,,149.88844,-36.3893597,NSW
2815,Cobargo Public School,education centre,,,149.882944,-36.3872363,NSW
2816,Cobb Haven,landmark,,,144.751781,-36.096488,NSW
2817,Cobboboonee Camp,community space,,,141.4382686,-38.1475497,VIC
2818,Cobden Anglican Church,place of worship,,,143.076681,-38.328724,VIC
2819,Cobden Civic Hall,community venue,,,143.0770449,-38.3268745,VIC
2820,Cobden Library,cultural centre,,,143.077225,-38.32701,VIC
2821,Cobden Miniature Railway,landmark,,,143.0619395,-38.324339,VIC
2822,Cobden Pioneer Dairy Park,landmark,,,143.0631121,-38.3226961,VIC
2823,Cobden Primary School,education centre,,,143.0781197,-38.3271184,VIC
2824,Cobden Swimming Pool,sport facility,,,143.0781613,-38.3258587,VIC
2825,Cobden Technical School,education centre,,,143.063606,-38.3240359,VIC
2826,Cobden Uniting Church,place of worship,,,143.0739993,-38.3284103,VIC
2827,Cobden War Memorial,landmark,,,143.0771458,-38.3271205,VIC
2828,Cobon,landmark,,,149.022322,-37.3413531,VIC
2829,Cobradah Senior Citizens Club,community venue,,,144.3293728,-38.1032225,VIC
2830,Cobram,landmark,,,145.6487438,-35.9208187,VIC
2831,Cobram And District Specialist School,education centre,,,145.6515773,-35.9258163,VIC
2832,Cobram And District War Memorial,landmark,,,145.6511835,-35.9186329,VIC
2833,Cobram Anglican Grammar School,education centre,,,145.6600549,-35.924283,VIC
2834,Cobram Barooga Golf Resort,landmark,,,145.6831727,-35.9044707,NSW
2835,Cobram Outdoor Pool,sport facility,,,145.6548972,-35.9187183,VIC
2836,Cobram Primary School,education centre,,,145.6510989,-35.925108,VIC
2837,Cobram Racecourse,landmark,,,145.6335157,-35.9041923,VIC
2838,Cobram Scout Hall,community venue,,,145.6527541,-35.9196362,VIC
2839,Cobram Secondary College,education centre,,,145.6541209,-35.9136049,VIC
2840,Cobram Uniting Church,place of worship,,,145.651907,-35.9179898,VIC
2841,Cobram-Barooga Golf Club,recreational resource,,,145.6861525,-35.9009911,NSW
2842,Cobrico Public Hall,community venue,,,143.0197992,-38.2917165,VIC
2843,Coburg Greek Orthodox Church,place of worship,,,144.963909,-37.7431249,VIC
2844,Coburg High School,education centre,,,144.9727999,-37.7407,VIC
2845,Coburg High School,education centre,,,144.9727999,-37.7407,VIC
2846,Coburg High School - Coburg Teaching Unit,education centre,,,144.976415,-37.7411408,VIC
2847,Coburg Isna Mosque,place of worship,,,144.9633739,-37.725059,VIC
2848,Coburg Library,cultural centre,,,144.9653085,-37.7432834,VIC
2849,Coburg Mosque,place of worship,,,144.975184,-37.755159,VIC
2850,Coburg North Primary School,education centre,,,144.951883,-37.736032,VIC
2851,Coburg Olympic Swimming Pool,sport facility,,,144.9740307,-37.7350635,VIC
2852,Coburg Primary School,education centre,,,144.968026,-37.741184,VIC
2853,Coburg Special Developmental School,education centre,,,144.9517379,-37.7329158,VIC
2854,Coburg Town Hall,community venue,,,144.9692593,-37.7410077,VIC
2855,Coburg Uniting Church,place of worship,,,144.9646752,-37.7432295,VIC
2856,Coburg War Memorial,landmark,,,144.9692198,-37.7414043,VIC
2857,Coburg West Primary School,education centre,,,144.9476239,-37.74715,VIC
2858,Coburn Primary School,education centre,,,144.5719456,-37.6947991,VIC
2859,Cockatoo Camping Ground,community space,,,146.6147006,-37.5223328,VIC
2860,Cockatoo Primary School,education centre,,,145.4962069,-37.9392989,VIC
2861,Cockran Creek Pioneer Memorial,landmark,,,144.3310866,-35.3231051,NSW
2862,Codrington Wind Farm,power facility,,,141.9765796,-38.2922327,VIC
2863,Cohens Lookout,landmark,,,149.9451068,-36.7213007,NSW
2864,Cohuna And District Historical Society Museum,cultural centre,,,144.219268,-35.8095,VIC
2865,Cohuna Anglican Church,place of worship,,,144.2188304,-35.8083389,VIC
2866,Cohuna Baptist Church,place of worship,,,144.2176157,-35.8108014,VIC
2867,Cohuna Cenotaph,landmark,,,144.2216909,-35.8108419,VIC
2868,Cohuna Consolidated School,education centre,,,144.2134251,-35.8063177,VIC
2869,Cohuna Library,cultural centre,,,144.22087,-35.810427,VIC
2870,Cohuna Scout Hall,recreational resource,,,144.2196308,-35.805053,VIC
2871,Cohuna Secondary College,education centre,,,144.226425,-35.8135039,VIC
2872,Cohuna Swimming Pool,sport facility,,,144.2212279,-35.8069619,VIC
2873,Cohuna Uniting Church,place of worship,,,144.2200915,-35.8084086,VIC
2874,Coimadai Primary School,education centre,,,144.4783079,-37.613793,VIC
2875,Colac Apostolic Church,place of worship,,,143.5873048,-38.33667,VIC
2876,Colac Baptist Church,place of worship,,,143.5893313,-38.3382743,VIC
2877,Colac Bluewater Fitness Centre,sport facility,,,143.5863638,-38.3487686,VIC
2878,Colac Community Library,cultural centre,,,143.590385,-38.3515524,VIC
2879,Colac Kanyana Club,community venue,,,143.5894465,-38.3405703,VIC
2880,Colac Library,cultural centre,,,143.5852709,-38.343044,VIC
2881,Colac Neighbourhood House,community venue,,,143.5803748,-38.341056,VIC
2882,Colac Otway Performing Arts And Cultural Centre,community venue,,,143.5851833,-38.3426197,VIC
2883,Colac Presbyterian Church,place of worship,,,143.5759055,-38.3443683,VIC
2884,Colac Primary School,education centre,,,143.598336,-38.337224,VIC
2885,Colac Rsl,recreational resource,,,143.5907087,-38.3392385,VIC
2886,Colac Secondary College,education centre,,,143.5901019,-38.3514949,VIC
2887,Colac South West Primary School,education centre,,,143.5720273,-38.3436348,VIC
2888,Colac Specialist School,education centre,,,143.5890262,-38.3457127,VIC
2889,Colac Uniting Church,place of worship,,,143.5893408,-38.3367428,VIC
2890,Colac West Primary School,education centre,,,143.5797489,-38.336417,VIC
2891,Colbinabbin Anglican Church,place of worship,,,144.7461246,-36.5956399,VIC
2892,Colbinabbin Memorial Centre,community venue,,,144.796676,-36.5900113,VIC
2893,Colbinabbin Primary School,education centre,,,144.8016579,-36.589881,VIC
2894,Colbinabbin Uniting Church,place of worship,,,144.7939703,-36.5906122,VIC
2895,Colbinabbin War Memorial,landmark,,,144.7963279,-36.590059,VIC
2896,Colbinnabin State School,education centre,,,144.7452936,-36.5954147,VIC
2897,Coldstream Christian Fellowship,place of worship,,,145.379088,-37.729172,VIC
2898,Coldstream Primary School,education centre,,,145.382706,-37.7325578,VIC
2899,Coleambally Caravan Park,landmark,,,145.8797196,-34.7984626,NSW
2900,Coleambally Central School,education centre,,,145.8844308,-34.8042168,NSW
2901,Coleambally Community Club,recreational resource,,,145.8841873,-34.8071467,NSW
2902,Coleambally Golf Club,recreational resource,,,145.8759696,-34.8200886,NSW
2903,Coleraine Primary School,education centre,,,141.6840393,-37.601841,VIC
2904,Coleraine Rsl,recreational resource,,,141.6907262,-37.5990749,VIC
2905,Coleraine Soldiers Memorial,landmark,,,141.6915864,-37.5981581,VIC
2906,Coleraine Swimming Pool,sport facility,,,141.6878652,-37.6009997,VIC
2907,Coleraine Uniting Church,place of worship,,,141.6905549,-37.603267,VIC
2908,Collingullie Public School,education centre,,,147.1271852,-35.0888323,NSW
2909,Collingwood College,education centre,,,144.9904981,-37.802984,VIC
2910,Collingwood College,education centre,,,144.9904981,-37.802984,VIC
2911,Collingwood College - Collingwood Alternative School,education centre,,,144.9856409,-37.8023866,VIC
2912,Collingwood English Language School,education centre,,,144.9847995,-37.8078421,VIC
2913,Collingwood English Language School,education centre,,,144.9847995,-37.8078421,VIC
2914,Collingwood English Language School - Broadmeadows Campus,education centre,,,144.9093349,-37.681576,VIC
2915,Collingwood Leisure Centre,sport facility,,,144.9941323,-37.7888933,VIC
2916,Collingwood Library,cultural centre,,,144.9929467,-37.8045025,VIC
2917,Collingwood Masonic Centre,recreational resource,,,144.9926865,-37.8052202,VIC
2918,Collingwood Sailors And Soldiers Memorial Hall,community venue,,,144.9928941,-37.8028779,VIC
2919,Collingwood Town Hall,community venue,,,144.9928458,-37.8039703,VIC
2920,Collins Settlement Historic Site,landmark,,,144.7619033,-38.349776,VIC
2921,Collins Street Baptist Church,place of worship,,,144.9677212,-37.8147763,VIC
2922,Colquhoun East,landmark,,,148.0391951,-37.8041056,VIC
2923,Columba Catholic School,education centre,,,145.715865,-38.0932629,VIC
2924,Comaum Fire Lookout Tower,landmark,,,140.8891954,-37.1923747,SA
2925,Combienbar,landmark,,,149.1299117,-37.4307581,VIC
2926,Combienbar Public Hall,community venue,,,149.0149379,-37.3971544,VIC
2927,Comet Bore Campsite,community space,,,140.8017482,-35.7442746,SA
2928,Commercial Club (Albury),recreational resource,,,146.9137215,-36.0798637,NSW
2929,Commercial Golf Resort,recreational resource,,,146.918804,-36.0666939,NSW
2930,Commercial Road Primary School - Morwell,education centre,,,146.4002,-38.238892,VIC
2931,Commins Hut,recreational resource,,,147.941837,-37.1393215,VIC
2932,Commonwealth Memorial,landmark,,,142.7756555,-37.0573085,VIC
2933,Community Centre - Campaspe Valley,community venue,,,144.6999633,-36.3511269,VIC
2934,Community Centre - Campbells Creek,community venue,,,144.2017222,-37.0928267,VIC
2935,Community Centre - Chetwynd,community venue,,,141.4177815,-37.2774432,VIC
2936,Community Centre - Kings Park,community venue,,,145.1277042,-37.0227923,VIC
2937,Community Centre - Toolleen,community venue,,,144.6904374,-36.7217105,VIC
2938,Community Centre - Toolong,community venue,,,142.2239901,-38.322676,VIC
2939,Community Centre - Wyuna East,community venue,,,145.1012321,-36.2417158,VIC
2940,Community Centre - Yalla-Y-Poora,community venue,,,143.0702798,-37.5219153,VIC
2941,Community Church Of St Mark Baptist,place of worship,,,144.991329,-37.7893196,VIC
2942,Community College Gippsland Ltd| Ecg Community College,education centre,,,145.9262237,-38.178231,VIC
2943,Community College Gippsland Ltd| Ecg Community College - Community College Gippsland Ltd,education centre,,,145.9262237,-38.178231,VIC
2944,Community College Gippsland Ltd| Ecg Community College - Ecg College Leongatha,education centre,,,145.957272,-38.4754506,VIC
2945,Community College Gippsland Ltd| Ecg Community College - Ecg Community College Pakenham,education centre,,,145.4749969,-38.0705756,VIC
2946,Community Education Centre,community venue,,,148.4589077,-37.7075832,VIC
2947,Community Hall,community venue,,,144.7077419,-37.6205294,VIC
2948,Community Hall,community venue,,,145.0383257,-37.7561531,VIC
2949,Community Health Centre,community venue,,,146.2610485,-38.1806967,VIC
2950,Community Health/Elderly Citizens Centre,community venue,,,143.8688452,-36.5737717,VIC
2951,Community Leisure Centre,community venue,,,143.6181397,-36.4167856,VIC
2952,Community Venue,community venue,,,146.4367084,-38.6652335,VIC
2953,Community Youth Hall,community venue,,,145.2681499,-37.843298,VIC
2954,Como House,landmark,,,145.0039759,-37.8378706,VIC
2955,Compassion In Adversity Monument,landmark,,,146.1561569,-38.4007088,VIC
2956,Conargo Public School,education centre,,,145.1788595,-35.3057078,NSW
2957,Concongella Primary School,education centre,,,142.8223159,-37.0495579,VIC
2958,Concongella Public Hall,community venue,,,142.8231018,-37.0483608,VIC
2959,Concord School,education centre,,,145.0750086,-37.7019986,VIC
2960,Concord School,education centre,,,145.0750086,-37.7019986,VIC
2961,Concord School - Concord Junior Campus,education centre,,,145.086784,-37.7062229,VIC
2962,Condah Public Hall,community venue,,,141.7469456,-37.9551612,VIC
2963,Congupna Community Centre,community venue,,,145.4350164,-36.2987692,VIC
2964,Congupna Primary School,education centre,,,145.434275,-36.299866,VIC
2965,Conifers Picnic Ground,recreational resource,,,145.009189,-38.2936949,VIC
2966,Connan Park Scout Camp,community space,,,146.4212033,-38.1129165,VIC
2967,Connect Church Bendigo,place of worship,,,144.3031455,-36.7520239,VIC
2968,Connewarre Memorial Hall,community venue,,,144.3985194,-38.2654492,VIC
2969,Connewirricoo Community Centre,community venue,,,141.4615534,-37.2005925,VIC
2970,Conservatory,landmark,,,144.9785758,-37.8140986,VIC
2971,Constellation,landmark,,,144.9891244,-37.8685162,VIC
2972,Cool Plain Hut,place,,,148.3453269,-36.0558933,NSW
2973,Coolamatong Snowy Mountains Country Club,recreational resource,,,148.8011014,-36.3725983,NSW
2974,Coolaroo South Primary School,education centre,,,144.9306569,-37.661891,VIC
2975,Coolaroo West Community House,community venue,,,144.9159587,-37.655545,VIC
2976,Cooleman Mountain Camp Site,community space,,,148.6398662,-35.5977583,NSW
2977,Cooma Bowling Club,recreational resource,,,149.1188719,-36.2408648,NSW
2978,Cooma Ex-Services Club,recreational resource,,,149.1260968,-36.237,NSW
2979,Cooma Festival Swimming Pool,sport facility,,,149.1270913,-36.2325034,NSW
2980,Cooma Library,cultural centre,,,149.1251044,-36.2365015,NSW
2981,Cooma North Public School,education centre,,,149.1305981,-36.2176241,NSW
2982,Cooma Public School,education centre,,,149.124799,-36.2371161,NSW
2983,Cooma Tafe College,education centre,,,149.1294009,-36.2359553,NSW
2984,Cooma Tourist Park,landmark,,,149.1105287,-36.2399234,NSW
2985,Cooma Uniting Church,place of worship,,,145.0684515,-36.4144881,VIC
2986,Coombe Cottage,cultural centre,,,145.3801379,-37.7192358,VIC
2987,Coomealla Golf Club,recreational resource,,,142.0316011,-34.1010687,NSW
2988,Coomealla High School,education centre,,,142.059317,-34.0952346,NSW
2989,Coomealla Memorial Sporting Club,recreational resource,,,142.0394173,-34.0951403,NSW
2990,Coomealla Sporting Club Motel & Caravan Park,landmark,,,142.0383198,-34.0933095,NSW
2991,Coomealla Tafe College,education centre,,,142.0610246,-34.0954025,NSW
2992,Coongulla Community Hall,community venue,,,146.7825955,-37.8931274,VIC
2993,Coonooer Bridge Public Hall,community venue,,,143.3184903,-36.474716,VIC
2994,Coonooer Bridge War Memorial,landmark,,,143.317798,-36.474555,VIC
2995,Coonooer Uniting Church,place of worship,,,143.3185089,-36.4756539,VIC
2996,Coopers Point Camp Ground,community space,,,145.8887643,-37.1739826,VIC
2997,Cooramook Public Hall,community venue,,,142.5752789,-38.2244708,VIC
2998,Cootapatamba Lookout,landmark,,,148.2718591,-36.470304,NSW
2999,Cope Hut,recreational resource,,,147.2925224,-36.906636,VIC
3000,Copperfield College,education centre,,,144.7712687,-37.7319256,VIC
3001,Copperfield College - Delahey Senior Campus,education centre,,,144.772454,-37.719607,VIC
3002,Copperfield College - Kings Park Junior Campus,education centre,,,144.7712687,-37.7319256,VIC
3003,Copperfield College - Sydenham Junior Campus,education centre,,,144.7582215,-37.7019043,VIC
3004,Coppin Hall,community venue,,,144.9843767,-37.8477293,VIC
3005,Coptic Orthodox Church,place of worship,,,145.0954605,-37.7752245,VIC
3006,Coptic Orthodox Church,place of worship,,,145.0905572,-37.8966106,VIC
3007,Cora Graves Community Centre,community venue,,,144.9820296,-37.8696039,VIC
3008,Cora Lynn Public Hall,community venue,,,145.6069339,-38.1428296,VIC
3009,Cora Lynn War Memorial,landmark,,,145.6054014,-38.1455328,VIC
3010,Corack Hall,community venue,,,143.0423812,-36.166633,VIC
3011,Corack Uniting Church,place of worship,,,143.0431605,-36.166125,VIC
3012,Coral Bank,landmark,,,147.1000653,-36.6179508,VIC
3013,Coral Park Primary School,education centre,,,145.2740351,-38.043488,VIC
3014,Corin Forest Mountain Recreation Area,landmark,,,148.9226071,-35.5155144,VIC
3015,Corindhap Hall,community venue,,,143.7385582,-37.8743728,VIC
3016,Corinella And District Community Centre,community venue,,,145.4320168,-38.4140513,VIC
3017,Corinella Public Hall,community venue,,,145.4333123,-38.4143474,VIC
3018,Corio Library,cultural centre,,,144.3522817,-38.0836239,VIC
3019,Coriyule Homestead,landmark,,,144.5372544,-38.1692263,VIC
3020,Cornella Catholic Church,place of worship,,,144.8038633,-36.6347864,VIC
3021,Cornish College,education centre,,,145.1487609,-38.0491968,VIC
3022,Cornishtown Public Hall,community venue,,,146.5618489,-36.0958948,VIC
3023,Coromby Public Hall,community venue,,,142.5084005,-36.5514407,VIC
3024,Coronation Park,recreational resource,,,147.1155601,-35.2697193,NSW
3025,Corop,landmark,,,144.7904504,-36.4568597,VIC
3026,Corop Community Centre,community venue,,,144.7898812,-36.4593791,VIC
3027,Cororooke Hall,community venue,,,143.5222746,-38.2841918,VIC
3028,Corowa Baptist Church,place of worship,,,146.3751204,-35.9949982,NSW
3029,Corowa Caravan Park,landmark,,,146.3802936,-36.0071119,NSW
3030,Corowa Federation Museum,cultural centre,,,146.390233,-35.9963059,NSW
3031,Corowa Golf Club,recreational resource,,,146.3735528,-36.0377267,NSW
3032,Corowa High School,education centre,,,146.3812004,-35.9941853,NSW
3033,Corowa Library,cultural centre,,,146.3939465,-36.0029257,NSW
3034,Corowa Public School,education centre,,,146.3942952,-35.9921263,NSW
3035,Corowa Rsl Club,recreational resource,,,146.3859808,-35.9954344,NSW
3036,Corowa South Public School,education centre,,,146.375946,-36.0211095,NSW
3037,Corowa Tafe College,education centre,,,146.3932334,-35.9955579,NSW
3038,Corowa Whisky And Chocolate Factory,industrial facility,,,146.3915466,-35.9906367,NSW
3039,Corporal Walter Clement Briggs Monument,landmark,,,147.7783919,-36.1857963,VIC
3040,Corpus Christi School,education centre,,,144.8729156,-37.8085326,VIC
3041,Corpus Christi School,education centre,,,144.9228007,-37.7038916,VIC
3042,Corpus Christi School,education centre,,,144.6634429,-37.909948,VIC
3043,Corryong,landmark,,,147.9048611,-36.197333,VIC
3044,Corryong Baptist Church,place of worship,,,147.902134,-36.19708,VIC
3045,Corryong College,education centre,,,147.910757,-36.1929379,VIC
3046,Corryong Kingdom Hall,place of worship,,,147.888965,-36.2016129,VIC
3047,Corryong Library,cultural centre,,,147.9030869,-36.196142,VIC
3048,Corryong Neighbourhood House,community venue,,,147.9076,-36.1949934,VIC
3049,Corryong Public Hall,community venue,,,147.9069084,-36.1954403,VIC
3050,Corryong Rsl,recreational resource,,,147.9071728,-36.1953953,VIC
3051,Corryong Swimming Pool,sport facility,,,147.8978375,-36.1950767,VIC
3052,Corryong Uniting Church,place of worship,,,147.9078725,-36.1961567,VIC
3053,Corryong War Memorial,landmark,,,147.9069895,-36.1951693,VIC
3054,Cosgrove Hall,community venue,,,145.6311568,-36.3419889,VIC
3055,Costerfield Public Hall,community venue,,,144.7961848,-36.8752982,VIC
3056,Count Strzelecki Monument,landmark,,,148.6252798,-36.4147878,NSW
3057,Countryside Caravan Park,landmark,,,149.9364386,-36.7360254,NSW
3058,Courtenay Gardens Primary School,education centre,,,145.2834755,-38.0796353,VIC
3059,Covenant College,education centre,,,144.3179964,-38.0971914,VIC
3060,Cowangie Public Hall,community venue,,,141.3816755,-35.234431,VIC
3061,Cowangie Uniting Church,place of worship,,,141.379106,-35.2340944,VIC
3062,Cowarra Gold Mine,place,,,149.3020502,-36.0070023,NSW
3063,Cowes Anglican Church,place of worship,,,145.238186,-38.4516476,VIC
3064,Cowes Centograph,landmark,,,145.2397539,-38.4480043,VIC
3065,Cowes Library,cultural centre,,,145.239247,-38.4514989,VIC
3066,Cowes Primary School,education centre,,,145.2413164,-38.4562776,VIC
3067,Cowes Senior Citizens Club,community venue,,,145.2418013,-38.4549637,VIC
3068,Cowes Uniting Church,place of worship,,,145.2368494,-38.4498797,VIC
3069,Cowwarr Catholic Church,place of worship,,,146.6988401,-38.0128133,VIC
3070,Cowwarr Football Club,recreational resource,,,146.6953141,-38.0156371,VIC
3071,Cowwarr Primary School,education centre,,,146.6989652,-38.0136979,VIC
3072,Cowwarr Public Hall,community venue,,,146.696981,-38.0146019,VIC
3073,Cox Windmill Campsite,community space,,,140.9096551,-35.4473134,SA
3074,Cox-Mckenzie Pavillion,recreational resource,,,144.9752096,-37.8553995,VIC
3075,Craigieburn Education And Community Centre,community venue,,,144.9320805,-37.596211,VIC
3076,Craigieburn Library,cultural centre,,,144.9363692,-37.5989945,VIC
3077,Craigieburn Primary School,education centre,,,144.9328709,-37.5825719,VIC
3078,Craigieburn Secondary College,education centre,,,144.9355806,-37.6086188,VIC
3079,Craigieburn South Primary School,education centre,,,144.9356089,-37.6087022,VIC
3080,Cranages Picninc Area,recreational resource,,,142.4124044,-37.1088874,VIC
3081,Cranbourne Carlisle Primary School,education centre,,,145.2883754,-38.0868038,VIC
3082,Cranbourne East Primary School,education centre,,,145.3046085,-38.1062119,VIC
3083,Cranbourne East Secondary College,education centre,,,145.3060311,-38.1048727,VIC
3084,Cranbourne Heated Pool,sport facility,,,145.2782658,-38.1152831,VIC
3085,Cranbourne Library,cultural centre,,,145.2947967,-38.1137967,VIC
3086,Cranbourne Park Primary School,education centre,,,145.2774818,-38.1039328,VIC
3087,Cranbourne Primary School,education centre,,,145.289018,-38.1116488,VIC
3088,Cranbourne Regional Uniting Church,place of worship,,,145.2730988,-38.0870259,VIC
3089,Cranbourne Rsl,recreational resource,,,145.2873897,-38.1175079,VIC
3090,Cranbourne Secondary College,education centre,,,145.2866414,-38.1081253,VIC
3091,Cranbourne Senior Citizens Centre,community venue,,,145.2841094,-38.1140867,VIC
3092,Cranbourne South Primary School,education centre,,,145.2450799,-38.1483899,VIC
3093,Cranbourne War Memorial,landmark,,,145.2829875,-38.1106383,VIC
3094,Cranbourne West Primary School,education centre,,,145.2681789,-38.1031139,VIC
3095,Creat Ocean Road Cinema Point Monument,landmark,,,144.0321868,-38.4821207,VIC
3096,Creeds Farm Living And Learning Centre,community venue,,,145.0114569,-37.6260818,VIC
3097,Creek Street Christian College,education centre,,,144.2715769,-36.7655323,VIC
3098,Creekside Community Centre,community venue,,,144.7392955,-37.7357884,VIC
3099,Creekside K-9 College,education centre,,,144.7380361,-37.7344503,VIC
3100,Creighton Hills Euroa,landmark,,,145.5041437,-36.7646518,VIC
3101,Creightons Creek Fire Station Hall,community venue,,,145.5285239,-36.87973,VIC
3102,Cremin Hall,community venue,,,147.6257067,-37.8266225,VIC
3103,Cressy And District Neighbourhood House,community venue,,,143.6284556,-38.0334897,VIC
3104,Cressy Hall,community venue,,,143.6336814,-38.0304443,VIC
3105,Cressy Uniting Church,place of worship,,,143.6337269,-38.0309017,VIC
3106,Creswick Library,cultural centre,,,143.8951639,-37.42379,VIC
3107,Creswick Museum,cultural centre,,,143.8951078,-37.424107,VIC
3108,Creswick North Primary School,education centre,,,143.8908194,-37.4088364,VIC
3109,Creswick Primary School,education centre,,,143.8915567,-37.424114,VIC
3110,Creswick Rsl,recreational resource,,,143.8954238,-37.4234489,VIC
3111,Creswick Scout Hall,community venue,,,143.8954544,-37.4182174,VIC
3112,Creswick Senior Citizens Centre,community venue,,,143.8956834,-37.4241009,VIC
3113,Creswick Town Hall,community venue,,,143.8949742,-37.4240581,VIC
3114,Creswick War Memorial,landmark,,,143.8936955,-37.4246453,VIC
3115,Crib Point Primary School,education centre,,,145.200539,-38.360484,VIC
3116,Crib Point War Memorial,landmark,,,145.2023399,-38.3644654,VIC
3117,Croatian Community And Citizens Club,community venue,,,142.1667831,-34.2345562,VIC
3118,Crossover Hall,community venue,,,145.969895,-38.052125,VIC
3119,Crossroads Christian Fellowship,place of worship,,,145.2853008,-37.7839737,VIC
3120,Crossway Baptist Church,place of worship,,,145.1673969,-37.8591405,VIC
3121,Crowlands Public Hall,community venue,,,143.1098238,-37.1505753,VIC
3122,Crowlands Uniting Church,place of worship,,,143.1096546,-37.1492237,VIC
3123,Crows Nest Lookout,landmark,,,143.6533508,-38.7275423,VIC
3124,Croxton Special School,education centre,,,144.987398,-37.763997,VIC
3125,Croxton Special School,education centre,,,144.987398,-37.763997,VIC
3126,Croxton Special School - Transition Learning Centre,education centre,,,145.0251316,-37.7568519,VIC
3127,Croydon Community School,education centre,,,145.1665325,-37.907066,VIC
3128,Croydon Community School,education centre,,,145.2789285,-37.7984209,VIC
3129,Croydon Community School - Capacity Building,education centre,,,145.1665325,-37.907066,VIC
3130,Croydon Community School - Donvale Primary Campus,education centre,,,145.1737207,-37.8003425,VIC
3131,Croydon Community School - Options@Bayswater,education centre,,,145.2613947,-37.837296,VIC
3132,Croydon Community School - Woori Yallock Farm School Campus,education centre,,,145.5221733,-37.7894027,VIC
3133,Croydon Hills Baptist Church,place of worship,,,145.2571077,-37.7807456,VIC
3134,Croydon Hills Primary School,education centre,,,145.2713357,-37.7773004,VIC
3135,Croydon Library,cultural centre,,,145.2817544,-37.8005944,VIC
3136,Croydon Memorial Pool,sport facility,,,145.2862565,-37.7970263,VIC
3137,Croydon Primary School,education centre,,,145.2813209,-37.7931709,VIC
3138,Croydon Rsl,community venue,,,145.2810664,-37.7994889,VIC
3139,Croydon Special Developmental School,education centre,,,145.2807809,-37.8156259,VIC
3140,Croydon War Memorial,landmark,,,145.2816268,-37.7943804,VIC
3141,Cruden Farm,landmark,,,145.1789875,-38.1576482,VIC
3142,Crusade Chapel,place of worship,,,144.2586471,-36.7439838,VIC
3143,Crusoe 7-10 Secondary College,education centre,,,144.234183,-36.7907499,VIC
3144,Csiro,industrial facility,,,145.0405482,-37.95144,VIC
3145,Cubbys Camp,community space,,,141.5937166,-38.238031,VIC
3146,Cudgee Primary School,education centre,,,142.6508438,-38.3479382,VIC
3147,Cudgee Public Hall,community venue,,,142.6526534,-38.3433013,VIC
3148,Cudgewa Anglican Church,place of worship,,,147.7771642,-36.1869434,VIC
3149,Cudgewa Public Hall,community venue,,,147.7787788,-36.1846449,VIC
3150,Cudgewa Uniting Church,place of worship,,,147.7762765,-36.1877149,VIC
3151,Cudgewa War Memorial,landmark,,,147.777995,-36.1858294,VIC
3152,Culcairn Bowling And Recreation Club,recreational resource,,,147.0356621,-35.6733321,NSW
3153,Culcairn Caravan Park,landmark,,,147.0362536,-35.6705235,NSW
3154,Culcairn Library,cultural centre,,,147.0364432,-35.6676323,NSW
3155,Culcairn Public School,education centre,,,147.0396436,-35.6678516,NSW
3156,Culgoa Catholic Church,place of worship,,,143.1063351,-35.714614,VIC
3157,Culgoa Public Hall,community venue,,,143.1056913,-35.7156415,VIC
3158,Culgoa War Memorial Sundial,landmark,,,143.1061647,-35.7152972,VIC
3159,Cultural Marker,landmark,,,144.9730884,-37.8617575,VIC
3160,Curlwaa Caravan Park,landmark,,,141.9901463,-34.1131381,NSW
3161,Currango Station,place,,,148.6950148,-35.7269091,NSW
3162,Currawa Primary School,education centre,,,145.703787,-36.3847489,VIC
3163,Currawong Camping Ground,community space,,,146.6067744,-37.5525527,VIC
3164,Currie And Ovens Explorers,landmark,,,149.2061706,-36.0717895,NSW
3165,Curwood Hall,community venue,,,145.1323652,-38.0603152,VIC
3166,Curyo Public Hall,community venue,,,142.7856237,-35.849161,VIC
3167,Cussen Lookout,landmark,,,140.8483309,-36.581273,SA
3168,Cut-Out Camp,community space,,,141.5014318,-38.1813273,VIC
3169,Cwa Hall,community venue,,,147.0731924,-38.1021855,VIC
3170,Cypriot Turkish Islamic Community,place of worship,,,144.8012031,-37.7717089,VIC
3171,D And R Henderson Sawmill,industrial facility,,,146.0424102,-36.524487,VIC
3172,Dadswell Bridge Public Hall,community venue,,,142.5153953,-36.9181652,VIC
3173,Dairy,industrial facility,,,143.6642924,-38.3834636,VIC
